No;X1;X2;X3;X4;X5;X6;X7;X8;X9;y
221;1.82243319;4.646018516;1.659656627;6.790544885;6.972451653;6.322827913;5.344427318;0.141402088;2.042069952;0.191270552
222;2.011247943;0.215376861;0.875853116;5.14156291;5.236210783;5.204561037;6.092914236;5.152201705;5.007756363;-1.457654379
223;-0.810157459;1.01720429;0.933789859;5.208190679;5.418606352;5.194197618;8.327387934;1.977565479;4.129838615;0.114948038
224;1.982597186;4.405859634;3.518426803;5.631151356;6.132289643;6.136680781;10.48372914;5.294343148;4.78690882;0.713532078
225;2.958227553;2.288666484;1.684015097;6.994159734;7.417536014;6.994919414;4.316425411;5.391454431;4.642816546;0.438252863
226;1.417658009;2.6244448;0.410642307;5.832211471;6.153736022;6.321705244;4.965979974;4.670099971;4.055929747;0.039801394
227;1.90324644;1.638145409;1.326882899;3.897851269;4.012631848;4.129622682;6.126341749;2.823529642;1.383675977;-0.42235849
228;2.000636869;3.976982755;1.258291792;5.723194701;5.75309684;6.194294999;6.590666132;2.015027108;2.786197066;-0.648949011
229;0.221684057;0.756310337;-0.121389218;4.594646859;4.494893532;5.475143977;3.364822546;1.027251868;3.010072684;-1.530301606
230;1.964903628;2.240811359;1.339506308;4.796491793;5.431650183;4.581343064;7.208750515;1.701810507;4.731470445;1.140305459
231;-1.76056837;0.483184053;1.192185111;6.055485511;6.091394669;5.495102678;7.6318171;2.722825756;4.669264948;1.168857021
232;-0.585199027;0.447319689;0.309664413;3.118632534;3.043036595;3.338660094;5.128721201;1.925101218;4.520619443;-0.429977968
233;3.234807718;3.914081738;3.466258393;1.475386323;2.169875952;2.408546222;4.019527196;5.290145008;3.340642596;0.214488097
234;2.271772486;2.212196695;1.809909568;2.627754269;3.407640959;3.270621391;6.504515521;3.508146798;4.080179369;1.841414692
235;0.126862051;1.588084123;1.847491686;6.486774257;6.633452855;6.737758822;8.090931056;3.53625508;6.684362668;0.763853249
236;-2.458968823;-1.894768952;0.592593218;4.345370023;4.214939581;4.466213015;4.148428161;-1.41362254;2.98328819;-0.817242782
237;1.477495145;1.208946703;0.764569413;4.733643299;4.712342634;4.627925354;5.417245248;3.383770509;2.474111591;-0.315285412
238;2.30293;2.250402633;2.933244869;4.433823113;4.820910532;4.598563923;7.854044766;2.898004531;3.585342293;0.775057397
239;0.918835949;-0.728805639;-0.446012546;4.792249015;4.295648827;4.439717078;3.908331774;1.127385387;3.983289012;-1.533195459
240;-0.714215422;1.142108117;0.576043126;4.928047551;5.720235262;4.876885699;9.317395793;3.972023609;6.52697783;2.655618755
241;0.693305629;0.623465648;0.000894579;8.255968237;8.699522337;9.073380413;8.041646484;4.841258492;1.971286681;-1.179532846
242;1.795303803;3.58079629;2.449941784;5.338961339;5.315987239;6.245160653;5.794417601;3.26652584;3.813505873;-1.547178393
243;2.433772435;3.405167383;2.596251459;3.89457841;2.651015337;4.156695631;7.419882279;4.685301133;4.645730755;-2.759627986
244;-1.037342342;-0.193379257;1.107494404;6.280122255;6.828283782;6.531355224;6.636061063;4.596428436;1.775079266;0.314494363
245;1.96260442;2.355534622;2.680259528;4.528695389;4.482398291;3.719420728;8.6198832;5.431730399;6.69973278;0.859931894
246;2.839780936;3.713617356;2.323281356;5.543260545;5.338818809;4.729139987;8.250485235;4.308195158;2.978280369;-0.023489482
247;-0.326285351;2.124635506;3.923482798;5.151663086;5.498564355;5.043236409;4.255142572;2.361357908;5.322583449;1.806610557
248;3.162147833;4.46294588;5.092582783;3.187660876;3.333558053;2.744115567;2.744220216;3.607103637;7.419569874;1.112230686
249;4.789182632;5.58618378;2.440445022;5.937808095;6.301442324;6.366975687;6.154403734;3.39273349;5.489965646;1.178990565
250;1.744863656;2.323383686;0.771157065;6.17020478;6.342314202;7.030924331;6.067852071;8.554186186;4.240430145;-1.339368247
251;1.135625201;2.15125626;2.854944289;6.29309926;6.473515344;6.912304524;5.804645527;5.605952382;4.682667636;-0.426184682
252;-1.036212821;-0.089441587;-0.124318865;6.530956825;6.726673742;7.479304436;9.790302709;1.209426922;3.143941819;-1.141866374
253;3.867133961;4.706032795;2.252245087;5.543470938;6.153084075;5.737737894;3.685510401;6.801745464;4.535680746;0.932796518
254;3.112170498;3.343833156;3.966687555;7.267421277;7.237790012;7.542585848;4.554968087;3.701897649;4.138875228;-0.798743
255;1.536876829;2.633964884;2.680369908;3.342234217;3.255572447;3.370951445;3.803886691;-0.592467834;5.228996371;0.205043426
256;0.26038023;2.425598173;-0.001721503;6.1643038;6.920519386;7.024788818;6.430735634;-0.40725162;4.401356513;0.940960733
257;-0.970675798;-1.142090469;-1.305934426;6.180165174;5.947403442;6.711959367;4.010241551;-2.327394142;4.845896711;-1.89855201
258;2.385390293;2.489864355;2.26013838;5.148032466;5.255373676;5.432702448;5.939891504;6.993488749;5.552001712;-0.742940303
259;1.053035812;1.550914352;-0.593963283;3.827006963;4.295011073;4.780092131;5.138753144;3.611694364;5.33851998;-0.93878841
260;1.646552965;2.273604573;2.801887378;6.395764522;6.089593939;6.937646926;5.689089888;3.500180035;3.767345371;-0.745181083
261;1.879528394;3.750301444;0.944271938;5.825860787;5.841177863;5.536987681;4.955151487;1.375305198;3.44837091;0.650586522
262;-0.13877054;4.588654674;2.349526803;5.654188718;5.937023366;6.815200835;7.308114173;8.746013813;7.660185845;0.52313594
263;-1.1877726;0.532011331;-0.382830191;3.980180286;4.94237008;4.275100025;3.712307034;4.216691633;3.35085137;1.818997048
264;0.659810888;1.045314332;1.555191576;7.482432822;6.789128602;7.186759725;6.908252473;6.228407555;5.923097263;-1.734684829
265;1.758163566;2.201516203;1.666779556;3.16172033;3.392403994;3.143460069;5.130149943;3.742495234;5.828775722;0.813026925
266;1.195056865;1.826596758;1.041207398;2.223180241;2.17905017;2.552602763;5.986333485;0.595137929;3.864171593;-0.567370917
267;1.790616754;4.773621856;4.836131773;6.663134758;6.272071682;6.711464406;8.360606805;2.949886465;2.796227058;-0.466841138
268;1.323255452;1.480103213;1.837551143;6.027556167;6.871526568;6.783471238;3.652975882;5.570613593;5.707798171;1.467539296
269;0.38006924;1.477232567;-0.959492342;4.352918991;4.366847506;4.08560653;7.015995614;3.677874923;4.965353929;-0.292948159
270;2.252334402;4.076470851;1.516545454;5.594206434;6.241885117;5.984623971;7.295061393;3.368702299;3.26928275;0.754671039
271;2.979196052;4.580292542;1.256811226;8.275095349;8.484697218;9.070779175;9.504355055;4.149040294;3.693512648;-0.699630413
272;1.558154111;2.803079798;3.331261181;7.362500584;7.628610134;7.939394894;8.08921251;2.274883936;2.869066569;-0.25699822
273;3.069301638;3.565888562;2.268021378;4.323732723;4.101936932;4.572703872;5.240117437;6.182712954;3.212547357;-1.868834886
274;5.75768931;3.729091876;3.154297393;4.501665282;4.477768866;4.336811497;6.201275587;6.663278778;7.40747873;-0.064666537
275;4.12284149;3.571910951;3.122997595;2.366437259;2.587882502;3.383896249;1.173774927;3.202039199;3.339264255;-0.760933974
276;3.534325325;1.908481891;2.162358556;2.333524418;2.199151338;2.147057016;1.985046189;4.438129339;7.017727106;-0.764135593
277;1.523260687;1.724337451;1.605356006;6.424240879;7.153586771;6.45871151;6.1124276;2.462120246;5.342765338;1.287330765
278;-0.448084366;4.176777758;0.423033719;5.931002821;5.973236931;6.215568104;9.204481279;0.109781428;2.592957379;0.589454179
279;2.071564003;3.337226177;1.443879197;9.184580498;9.836032228;9.661417301;5.664177487;3.867231201;1.71480348;0.920610272
280;3.286144482;4.460541619;4.710608298;7.659844742;8.511238367;8.171847181;4.262825312;7.099106208;3.06066228;1.196978119
281;0.898741676;3.021783351;1.08398824;5.559202527;6.081916555;5.941606262;7.132779883;5.338588428;2.582332289;0.620348621
282;0.494905513;2.28896392;0.730970718;4.370169987;3.856327834;3.634000226;7.902489704;3.418286173;4.25461798;0.12005285
283;0.215881361;2.516887004;2.024200222;7.130268768;7.341109367;7.068614851;4.783325719;2.943584771;1.527124614;1.307598734
284;3.24126698;2.799105332;3.206124819;6.280410743;6.364490113;6.143505457;6.80088331;4.387771166;5.90840898;0.650481951
285;-0.614710514;1.705273164;1.907863199;5.074980713;5.618464197;6.016115929;8.481166353;3.477058602;5.679848379;1.070221649
286;0.798398508;0.770581409;1.669517219;4.919535537;4.39094017;4.426704732;8.144657999;2.800549709;1.913176982;-0.588271474
287;-0.459862811;2.420001038;2.042729208;1.306452023;1.068296226;0.4168891;5.298600227;2.515341951;2.453594563;1.259714758
288;0.602800832;1.351909683;1.08139573;4.426503022;4.210448209;4.509138674;7.451373055;4.924317671;4.350824438;-0.212082871
289;3.379045463;4.954093771;4.275562505;6.039673002;6.48355232;6.905758213;8.963591669;3.537474129;2.743870639;0.74527645
290;0.160327292;1.981403165;2.107572735;5.08534107;5.763355469;5.065067609;4.168113555;4.48269032;5.256118309;2.049325557
291;-1.201926171;0.166571045;-0.819340131;5.905945337;5.862364221;5.688714694;7.001868709;4.287606241;4.226436806;-0.568593586
292;2.441945406;2.838395872;3.06592565;7.027649716;6.871528192;6.651818694;4.597902076;1.061676914;6.929907796;0.507164768
293;3.651273491;5.856268061;4.4850275;6.051813474;5.677140428;5.382962522;7.297866965;4.897453377;4.192899609;0.37323595
294;-0.446660632;2.764028583;1.602430423;6.156352816;6.298688868;6.335473843;7.555376805;3.105783864;1.428227763;-0.657783629
295;1.389238294;1.959923565;1.627231575;3.510895236;3.379489402;3.665745581;6.171718859;1.946486469;5.456246298;-0.591592647
296;0.555898819;2.989132693;1.224425234;4.756703824;4.799687215;5.562452598;5.85312169;4.466065283;1.895927337;-0.370024548
297;0.943248961;0.54878555;1.199913587;6.744465436;6.74078228;6.899717062;6.157435522;3.9612991;4.155956878;-0.564617918
298;3.879317482;2.969273611;2.58497502;3.55474981;3.329720398;3.404895961;4.615980541;5.478661572;4.057968546;-0.957756806
299;0.984884033;2.907189029;1.969135778;6.006833465;5.984867169;6.477546464;4.019632593;5.170563216;7.608839779;0.572779271
300;2.079597097;3.25783404;1.932464352;4.698458746;5.047507678;5.225809421;5.419709397;4.3303437;3.80573964;-0.017421367
301;3.0496406;3.194886109;2.85188378;5.408976545;5.661714093;5.848933911;3.318673266;3.628452318;5.101591153;-0.541447855
302;3.04571426;4.487400796;2.178694482;7.285344179;7.831504707;7.515075843;5.696886009;5.210548816;6.999845411;1.301446325
303;0.695793755;2.037371422;1.917644898;3.088443752;2.417660609;3.218320559;8.215868713;5.033826635;6.797549736;-0.767306144
304;0.561202468;1.623938918;0.447558283;5.241479481;5.788248326;5.759023048;6.737652274;2.106575555;2.704760362;0.066272016
305;4.229553286;2.472001482;2.462137988;5.383104608;6.69117037;6.944198119;4.431008595;3.896080126;4.302609937;0.696508174
306;1.062224676;1.996790705;1.784806877;5.34536594;5.61356328;5.109890354;3.402482085;5.039295246;4.058885795;1.90192713
307;-1.277651039;1.773772025;0.448997059;4.512083214;4.802535378;4.737074668;5.932189976;0.399244178;5.182734609;0.945813108
308;0.997852638;2.489029749;1.644079147;4.785089115;5.16123856;4.911629926;6.43171228;4.331716829;4.528451149;1.670710014
309;1.50544693;2.484721284;1.512293354;6.383643558;6.302972052;5.865857872;4.647275619;3.949080953;4.395129925;-0.663187034
310;3.741457201;4.151194946;2.589737852;4.889837391;4.408788415;4.570340222;3.442467481;4.441403979;3.327461396;-0.366037357
311;2.840744026;2.360834847;3.425876985;2.799452794;2.398767629;3.019272928;5.257566739;5.426170484;3.279363493;-1.698276934
312;2.884078102;3.307207692;2.556733914;4.699853616;3.831449966;4.031578735;6.743699423;4.1355199;3.190068447;-1.476066247
313;1.31328476;2.221404008;1.575047007;3.443032311;3.415750028;3.513249283;3.651885518;5.952656887;6.59416129;-0.132942125
314;2.465105349;2.31737685;1.855974503;5.003347347;5.158896906;5.046290983;4.449247997;1.781927502;0.910480198;0.421283909
315;3.372285423;3.739673088;2.732610046;5.772046938;5.5861939;6.507004689;5.968995985;6.466769949;5.39895082;-1.030526362
316;-0.446967996;0.302227941;-1.030293808;7.499333816;7.491718128;8.050611375;6.825286767;-0.172600507;2.263960668;-0.759858708
317;0.25873266;0.649992635;-0.064165805;2.549682772;2.443687659;3.056948437;5.457971777;3.742369352;3.021264848;-0.70399798
318;2.311636895;2.302646034;1.359725025;4.786324993;4.664435304;5.550908576;2.040389959;0.427715639;3.746419341;-1.364120011
319;2.92002454;0.761261027;1.055310912;6.087970681;6.502620513;6.274777065;4.40467591;6.157929899;3.901829409;0.043116717
320;1.299811122;1.829038624;0.968382026;3.851306517;3.510871851;3.736784981;5.40252113;0.269547598;2.622598471;-1.178950314
321;-0.64974086;1.812417091;0.240698981;5.963910017;6.065344934;6.419623438;6.697178414;6.538775804;4.601168995;-0.532306054
322;0.660684201;3.262928943;2.485899318;3.170455306;2.491471157;1.688766324;3.503036995;6.53783324;3.050361304;0.460568387
323;1.732255945;3.865518542;2.622396993;5.515580962;5.86117613;4.918437837;5.035279915;1.213427236;2.342443746;0.9288976
324;1.929263904;0.994218889;-0.017768101;5.616230113;5.993565;6.472970844;6.019869465;5.045484092;2.609281786;-0.680499502
325;5.644626049;4.364808746;3.217160573;7.15732912;7.568577278;7.151378918;6.475683242;5.876470414;2.355856193;-0.309636791
326;3.114822991;5.279387409;4.258607475;3.30401516;3.242865538;3.668829856;10.39483392;3.081441974;3.70697753;0.419796189
327;2.707860522;3.02851542;1.583410979;2.892773559;3.117497099;3.434309185;2.180376705;1.904911542;5.849520984;-0.399368044
328;-0.887360073;1.100957135;0.060720808;6.509225263;6.748552584;6.084046239;6.392870037;2.675356034;2.38446781;0.810099529
329;1.975587578;2.305078216;4.047463022;5.455944515;5.227794254;5.213535979;4.419439728;4.359220361;5.462973107;-0.069638274
330;2.99724522;2.500176999;2.834391635;6.289919323;6.800859819;7.029991286;5.234015332;4.473393483;4.722575521;0.091969131
331;0.040359256;2.133841849;1.699785251;5.936240237;5.850679317;6.405709362;7.888871063;2.151390444;3.3019865;-0.240186381
332;-0.221886749;1.834576629;1.241194103;3.41615127;2.791134778;2.862097132;7.443391395;2.651819917;3.071820511;-1.360217598
333;0.386697135;1.727364275;0.156688008;6.053404672;6.104522913;6.11601427;6.776908124;2.80369282;7.121786081;-0.228816628
334;2.023526493;2.795425569;3.004728086;8.311849005;8.352621274;8.590893841;1.557501905;2.033406086;3.967689776;-0.514477426
335;1.203229;0.66595586;-0.119400779;4.906291918;4.46886865;4.977674634;5.982638096;2.460916297;3.987769521;-1.656539164
336;0.841805335;2.739482583;2.676779612;3.828909642;3.67615571;4.416633567;6.39520634;2.21374309;3.041560544;-0.556655415
337;0.194705112;0.686597028;0.811519373;4.224756589;4.557093931;4.355735299;1.80611563;-0.354497595;3.20532641;0.821045646
338;2.559071717;2.307485281;1.112434752;5.087627787;4.769273986;5.646841409;6.119406968;1.424345432;7.573517486;-0.66228325
339;0.824531189;0.728953241;0.377132818;5.535913305;5.496627607;6.033649064;3.331790269;2.616218341;6.312843032;-0.867496531
340;4.860331956;5.865265409;3.63237378;6.648923813;6.252522651;6.557026868;8.408934961;1.21314598;8.57986865;-0.406410703
341;-0.134641493;1.12224982;-1.103648705;7.088437384;6.861823986;6.606244232;7.229551807;5.678571159;1.862817139;-0.869420977
342;3.45126363;3.685562763;3.423803304;2.659842836;3.63774138;4.097320239;8.795140888;2.606333279;7.485982472;1.881589218
343;1.417134721;2.505851827;1.222790704;6.773412864;6.197964522;5.903961738;6.849821423;2.633984958;4.661064231;-0.306320425
344;2.406790759;2.918142529;2.730610866;5.720546595;5.188949411;5.874172152;7.070842756;3.013933622;4.668204718;-1.649435406
345;4.495011001;4.901093465;4.178546319;5.81672673;6.009929784;4.832160324;9.493437152;7.080030323;4.799898772;0.920099927
346;-0.13511595;1.999038113;1.758615212;3.635631284;3.918812863;3.62289433;8.4112886;7.568088839;4.415818358;1.3180604
347;2.07693491;5.128296532;0.858335784;3.644098256;4.300866671;4.820060048;5.194186563;4.600926872;4.706253166;0.425681877
348;1.665132355;0.310682199;1.775945466;3.529144438;3.790685905;3.713361917;8.440274435;7.222928108;3.749938848;1.096079451
349;1.879012997;4.148358077;2.339442745;5.619114271;5.12006013;5.658560359;4.484496971;1.924354573;5.889343185;-0.472736981
350;1.563949114;2.777311873;4.084846191;4.256428343;4.252630203;4.971259654;5.42367705;4.686172587;3.294462008;-0.468656603
351;2.66894288;2.749621493;1.612331153;3.673446032;4.205067908;4.500438608;4.970269442;7.016714099;5.227440262;0.4385026
352;0.725602182;1.343257753;0.332053694;7.97644288;8.209097978;8.354400729;8.043375605;1.934982771;2.864058437;-0.370803877
353;2.837597271;3.078188707;1.765436987;5.955767391;5.776101646;5.872227066;6.160750563;4.150122438;6.245393716;-0.605034492
354;0.062636813;1.767468846;0.186137736;5.356030912;5.345365579;4.781523233;8.073882224;7.226472696;3.372151754;0.334325523
355;-0.761341324;1.596757354;2.086629016;2.869283966;3.048047048;3.252430041;7.28472713;5.317958445;1.489446894;-0.008493918
356;-0.234064147;1.136901435;-0.181330292;6.74721788;5.95412834;6.81001365;5.929329758;3.177371368;3.497891867;-1.847261606
357;1.331523785;3.391156834;2.89303703;4.782182051;4.797762696;5.254718328;7.480382655;3.905569293;3.758927569;-0.200695397
358;2.568125928;5.445356815;4.448866556;5.876630936;6.49479343;7.037129278;8.627416725;3.048215663;6.915255426;1.099981108
359;0.048421785;0.016057171;-0.275871622;3.732218248;3.997685441;3.56716092;2.355998526;1.77700724;2.863720813;0.829532326
360;0.26379727;1.974890522;2.402731089;4.751924582;5.609002845;5.503773249;5.375908487;1.603671092;3.880877143;1.346427675
361;0.540789977;3.62357202;2.580423232;5.185335895;4.616104794;5.240373416;6.88775749;4.220997652;2.51093699;-1.313342909
362;4.47456654;7.050627446;5.108695756;6.094656055;5.242520007;6.358925802;7.750424098;7.150137566;3.452140808;-1.649072683
363;2.143857044;3.742436135;3.64274643;4.708321985;4.161089701;5.086419392;4.832051571;3.110737659;6.629787653;-1.42361838
364;1.835540234;2.615258832;1.464875158;4.115452062;4.082033768;4.345018465;3.925824064;6.178474556;5.031998706;-0.822436438
365;2.040345488;3.646779513;3.264835252;4.565358216;4.402121667;4.841734365;4.870876153;2.368441348;3.718066641;-0.263334401
366;0.497358892;1.960000672;2.496545099;5.200671422;5.065686863;5.245591521;7.689625208;4.43511356;2.111273352;-0.404044758
367;1.141870785;3.539243738;0.771330603;5.394181356;4.880162718;4.672389528;7.417373906;5.922976516;4.686562968;-0.725840122
368;0.548153405;1.320155875;-0.988065169;4.613494802;5.064819473;5.22417248;5.268247956;4.098132597;4.736963799;-0.330255845
369;3.143755547;4.307149799;3.886395297;6.150243479;6.490337307;6.578073301;5.854517587;7.807246486;4.186839244;0.36690632
370;1.831311716;2.292703874;1.541782822;0.924185201;1.276066901;1.4490299;4.178326549;4.949300167;4.165005296;0.432353718
371;-0.273458769;1.111438338;0.143599667;5.022881617;5.714207493;5.36060383;11.90145853;2.770783799;4.174750359;1.170087419
372;-3.138327102;-1.240499371;0.386017609;3.820044304;3.493722664;3.695868364;9.155460325;6.9011861;2.421658835;-0.721715027
373;1.34438498;3.150598339;3.33102062;3.547237358;4.288592424;4.042927117;5.379259804;3.683028554;2.199866656;1.694297973
374;3.067284867;3.508104348;3.392313522;6.743192143;6.391099312;6.671174542;6.466576173;8.367111811;5.015835943;-1.197319995
375;1.893365785;2.151681573;2.025946005;2.78394907;3.448118345;3.681751071;4.923657167;4.004263944;4.426248591;0.235036597
376;1.357884997;1.021388995;2.315209745;4.840474953;5.210792395;5.767609562;4.115872093;4.138395175;6.715779665;-0.097948508
377;-0.736339947;1.911257958;1.216448865;5.27826247;5.703495807;5.688723699;4.475550435;0.115943799;2.508060419;0.400111162
378;3.660998391;4.569034519;3.735151026;4.848145752;5.441063702;5.884275966;2.536687827;5.228436896;4.83129363;0.521958397
379;0.541411361;2.394797185;-0.801785286;2.20024503;1.743809893;2.747103807;4.212532817;1.753897652;4.921516706;-1.349413139
380;2.222887637;1.507322721;1.470534342;4.532303451;4.537374756;4.542070549;1.844936412;3.049418629;4.241357273;-0.445573234
381;-3.382905802;-2.645694006;-1.571685353;2.442838903;2.549680633;2.74739979;4.248380698;2.924515301;3.451729032;-0.692011753
382;0.965568347;1.328577628;1.730571408;4.314527452;4.859868852;5.481265207;1.985194111;2.17969203;0.714653147;-0.645872393
383;1.420853143;4.264329806;4.950047817;7.054736149;7.688117293;6.843005642;10.45119012;4.556701775;4.863660092;2.516265151
384;2.450246853;2.012644441;1.336059922;5.857966649;6.389749157;6.806142836;7.850939188;6.895054764;5.749897493;-0.507199222
385;1.680044236;2.918574085;0.501254804;7.736076204;7.668609564;8.20732388;3.714330562;2.738345732;6.259437736;-0.545548226
386;0.296885908;0.672494841;0.046217515;3.945091061;3.33330581;3.616039035;6.150069999;1.640505489;5.572000593;-1.960184731
387;0.706067054;0.90718433;0.156426952;6.49847302;6.290350024;6.408014791;2.107175498;0.963454631;2.41703031;-1.050477613
388;2.926738504;1.57276897;0.760475354;4.997140817;5.048859366;5.020317264;4.709867722;4.009977413;2.885593807;-0.279594095
389;3.03397912;5.130883347;4.000526255;3.444198132;4.268515157;4.207948183;1.594127023;3.300583463;4.202293585;1.958385006
390;2.844036009;2.797521454;1.682062839;7.474975409;7.775833015;7.990015006;5.413030254;3.194103197;5.369078129;-0.699004338
391;3.35296615;5.038379078;4.497355388;3.526190265;2.889271148;3.426329902;8.51692815;6.440349716;3.651841975;-1.151318549
392;-0.229752618;-0.182258805;-0.873126901;6.013445034;6.090161771;5.951899166;9.678776409;0.913667927;3.194600267;-0.984310934
393;1.512368233;1.023406864;2.408238197;4.759345414;4.922683375;4.668958469;5.685505738;4.089116115;6.321233763;0.393826778
394;2.272474648;1.016503016;-0.808358839;5.555264821;5.572717893;5.211141178;7.895814286;0.684888974;2.53209168;-0.158937817
395;2.132472115;1.779470279;1.368201335;5.313211993;5.456130075;5.800765159;6.229925726;5.048030718;0.226118391;-1.40871885
396;2.77899147;2.733098625;3.323132702;4.965256781;4.454717686;4.5569224;6.164452826;3.180111336;4.545280985;-1.122187248
397;0.650943698;1.532360956;1.562194758;1.446736393;1.722409497;1.840090821;2.636539002;5.081797944;5.257900929;0.602656533
398;1.419627545;1.982274089;0.216854034;5.048383069;6.015621225;5.57193391;4.901838825;4.639910927;4.419409425;1.794981945
399;1.524459331;2.768187098;1.217522406;6.633973276;6.994083799;7.217681987;2.033998888;2.067223641;5.635106844;-0.404521361
400;1.408616315;2.469811195;1.543762665;4.263564858;4.871511065;4.04853849;8.062840318;6.695982081;1.101183411;1.075651041
401;1.847536027;2.712276788;2.092852313;4.714788028;4.767846928;5.209344888;7.028726449;0.728555685;6.004078734;-0.572011182
402;1.246413148;2.416609815;0.897061946;5.482606722;5.834321149;5.251958538;7.041937212;2.464212042;5.400878664;1.225722348
403;1.104062642;2.574952476;2.020823657;6.399865444;6.638807209;5.959409196;8.193495003;2.742581565;3.499544105;0.816329201
404;-1.949947417;-0.152872628;-0.944215044;6.490889376;6.568023592;6.696897977;7.953577502;2.630447067;2.849722149;-0.614687754
405;-1.54502836;0.37426679;1.044252317;3.829326402;4.090148718;4.29632342;4.257861035;4.466300269;3.153823396;-0.08282771
406;-0.838908999;2.525676868;0.999610171;4.388660771;3.725821505;3.814668113;8.119284429;3.082742187;5.455390545;-1.061075054
407;0.821136446;1.020787041;1.292239688;6.275486074;6.380410071;6.830539333;6.836082186;4.822874826;3.483735896;-0.711519881
408;5.76514146;7.260806493;4.926416649;5.620320041;5.790574706;5.734172926;7.976018816;6.091993523;3.22651123;0.599518235
409;0.951085681;2.364507716;2.751362307;5.608429591;5.425991744;5.492804685;5.572923107;0.327092825;4.051564394;-0.211896802
410;1.295364897;2.421647501;2.562686832;6.721668718;6.402552789;6.146742241;9.787039301;3.592329189;7.359558755;0.613575512
411;2.393650769;4.431521545;1.035419873;5.86874999;6.118086175;6.516309603;7.05326041;5.688859957;3.529098633;-0.90390259
412;4.378328227;3.794013578;3.064276801;3.379773172;3.779870554;4.190204351;4.103276102;1.721114676;8.203092191;0.469233072
413;1.325361811;3.49995946;2.1838021;5.988256785;6.296594834;5.887121056;7.342610875;5.733806078;5.011603302;2.155542004
414;0.784995848;1.325231393;1.208541992;7.394512861;7.760130151;7.907345292;7.673871416;3.947510059;3.487897167;-0.03048498
415;-0.537082212;1.503548213;1.708953538;3.950848199;3.894173837;3.982115035;3.647173215;-0.596613829;1.394144455;-0.1541193
416;4.092134371;2.475178974;2.465862925;3.92218651;4.515666964;4.596366072;5.87885601;3.173159672;5.337323089;0.124740564
417;6.336060511;6.090197682;4.847675571;5.861919571;5.852456679;6.047377829;6.979543331;3.454237668;7.06664784;0.693183672
418;-1.568758855;-1.155045354;-1.658313499;3.065355742;3.005115769;2.043623998;7.050495609;4.017365233;3.44846033;0.267440297
419;5.463462668;6.84342394;3.80642133;5.963686303;6.036230361;6.017261297;5.028081249;5.60196051;6.710857444;-0.289055359
420;1.336395033;2.362674848;0.474033387;6.673334194;6.17894865;6.262716192;6.694506678;4.794161151;5.049796108;-0.612505877
421;3.21230699;4.613053651;5.73903965;5.497683888;5.113401495;4.579233791;3.132991241;7.091650861;9.259604899;1.022422234
422;3.550484923;3.285904249;1.368681638;1.378565573;1.874313691;1.486429803;6.256965381;4.318307046;8.4747962;1.942217821
423;3.265866007;4.456353441;4.815144951;7.491126221;6.510654221;7.380086436;7.709871454;6.734958349;0.341431432;-1.663743161
424;-0.026808189;2.9236662;1.300360338;6.700032014;6.20195424;6.667220018;5.309568986;0.662453808;4.247093687;-0.967483382
425;2.449619163;3.943628955;2.34061495;5.849682167;5.29511734;5.595660024;5.462740077;5.020252098;3.945136691;-1.120800134
426;2.521577722;2.325005318;3.328696123;4.353932075;3.623934087;4.247054332;7.772132365;3.388457187;3.640638196;-1.418568931
427;-1.380295516;1.282308527;-0.934750133;3.369964019;3.18238899;3.527169331;3.427698405;1.621165134;3.58339318;0.034499228
428;0.385372753;0.372845402;0.005709691;5.301163437;5.181778804;5.418603436;4.151680145;2.606936293;2.12157115;-0.548212754
429;2.416357554;1.295946178;0.362611086;5.443979619;5.640138301;5.745350738;8.512457024;1.374896095;1.799521184;-1.189252459
430;1.288962293;1.735710745;2.392156568;5.165939384;5.361591385;5.198043524;3.701359889;-0.260683553;4.101988861;0.443260389
431;2.894402054;3.075490627;4.330228156;4.036919261;4.046365045;4.365405641;2.113321439;4.181728282;5.959541093;0.775885111
432;0.879012432;2.974833749;3.678420926;4.376817048;4.69134963;5.030517526;6.819509583;3.970736949;5.117815388;1.18088139
433;2.329304426;3.623136299;2.530588244;4.956159291;4.883962534;5.922101546;8.599773138;4.072751505;6.114807812;-0.640597566
434;2.075922326;2.281592593;1.608254341;8.708156342;8.610012604;9.047708171;8.144462381;4.952478439;7.407037223;-1.113875999
435;-0.035914688;3.137695024;2.552583462;6.403721564;6.744419877;6.384020755;10.44433906;4.60602246;5.357076379;1.25025969
436;2.095650484;2.641478028;1.349806781;4.825947467;4.884385243;4.906640885;6.289502415;1.392951116;3.580220965;-0.748221917
437;3.424428862;3.899638978;2.847252193;5.994423868;5.931367367;6.821710831;4.796641681;2.043394556;3.640811369;-1.54175848
438;-1.178837415;-1.920427729;-1.125106601;3.57491245;3.598832669;3.564291492;8.653087121;1.007609651;3.687756118;-0.458031093
439;1.64537885;2.440325026;2.232472551;2.891974811;2.703100216;2.534149198;6.068207651;5.528465674;6.706199728;0.125279077
440;3.602597789;5.039469943;3.572919123;7.041395669;6.72725359;7.130023478;8.323713762;6.902200276;4.593994681;-0.686578377
441;3.425285694;3.059169372;3.662139814;3.761743839;3.176977147;3.688345569;4.90340373;6.310995687;3.116990812;-1.401226163
